enabled	message_id	source	refs	mask_pgm	source_note	ko_text	font_size	line_height	pad	ink_max	threshold	bright_threshold	bold
0	2038	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2038.pgm		으응... 옛날에는, 전혀 굉장한 \n사람처럼 보이지 않았지만...	12	15	2	2	32	96	0
0	2039	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2039.pgm		어이! 이제부터 설명할테니,\n똑바로 들어!	12	15	2	2	32	96	0
0	2040	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2040.pgm		아, 네. 네.	12	15	2	2	32	96	0
0	2041	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2041.pgm		우선 길드라는 것은, 모험가조차 \n해결할 수 없는 의뢰를\n해결하는 곳이다.	12	15	2	2	32	96	0
0	2042	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2042.pgm		그리고, 난이도에 따라서 \n보수 액을 결정, 너희같은\n모험가에게 일로서 발주한다.	12	15	2	2	32	96	0
0	2043	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2043.pgm		일지 종료되면 보수를 \n지불하지만, 그 일부는 \n길드에서 거두게 되어 있어.	12	15	2	2	32	96	0
0	2044	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2044.pgm		그날그날 간신히 살아가는\n재미있는 일이군.	12	15	2	2	32	96	0
0	2045	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2045.pgm		하지만 그렇다면, 우리들이\n직접 의뢰를 받는 쪽이 \n더 벌이가 되잖아?	12	15	2	2	32	96	0
0	2046	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2046.pgm		절대 그렇지 않지.	12	15	2	2	32	96	0
0	2047	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2047.pgm		어느 누가 정체를 알 수 없는\n시시한 놈에게, '잘부탁합니다'하고\n큰 돈을 내고 일을 부탁하겠어?	12	15	2	2	32	96	0
0	2048	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2048.pgm		음....	12	15	2	2	32	96	0
0	2049	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2049.pgm		모두, 길드가 책임을 지고\n일을 맡고 있으니까 의뢰를\n하는 거야.	12	15	2	2	32	96	0
0	2050	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2050.pgm		이 업계는 신용이 제일이거든.\n너희들이 나만큼 신용 있어?	12	15	2	2	32	96	0
0	2051	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2051.pgm		으음...	12	15	2	2	32	96	0
0	2052	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2052.pgm		게다가, 메리트는 그뿐만이\n아니야.	12	15	2	2	32	96	0
0	2053	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2053.pgm		여기에 오면 고생하는 일 없이\n자신의 힘에 맞춰 일을 얻을 수\n있고, 	12	15	2	2	32	96	0
0	2054	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2054.pgm		만에 하나 모험에 나가서, 뭔가\n문제가 발생할 경우에는\n구조대가 파견되지.	12	15	2	2	32	96	0
0	2055	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2055.pgm		과연. 그렇다면 나쁘지 않은데...	12	15	2	2	32	96	0
0	2056	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2056.pgm		그런일이야. 하지만 이것만은 \n반드시 지켜줘야 하는데,	12	15	2	2	32	96	0
0	2057	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2057.pgm		독자적으로 정보를 얻어서 어딘가\n외출할 경우에도, 반드시 길드에\n신고를 하고 나갈 것!	12	15	2	2	32	96	0
0	2058	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2058.pgm		예를 들면 보물에 대한 소문을\n듣고 찾으러 간다던가..\n이런 경우에는,	12	15	2	2	32	96	0
0	2059	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2059.pgm		길드에 수수료를 상납할\n필요는 없어. 그러나 정보만은\n절대로 전해줄 것. 알았지?	12	15	2	2	32	96	0
0	2060	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2060.pgm		알겠어요.	12	15	2	2	32	96	0
0	2061	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2061.pgm		음 그럼, 아직 이른 것 같지만\n마침 너희들에게 줄 일이 있어.	12	15	2	2	32	96	0
0	2062	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2062.pgm		이 마을의 북서쪽에 으리으리한\n저택이 있는 것은 알고 있지?	12	15	2	2	32	96	0
0	2063	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2063.pgm		그곳은 마을에서 제일 가는\n상인인 마크도갈씨의 저택으로,	12	15	2	2	32	96	0
0	2064	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2064.pgm		암흑시대였던 8년전에는\n나쁜 일에도 손을 댄 것 \n같지만,	12	15	2	2	32	96	0
0	2065	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2065.pgm		지금은 성실히 무역으로 돈을\n벌고 있지. 마크도갈씨의 외동딸이 \n웬일인지 가출한 것 같아.	12	15	2	2	32	96	0
0	2066	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2066.pgm		의뢰는 딸을 찾아서 보호하는 일.\n어때 하겠어?	12	15	2	2	32	96	0
0	2067	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2067.pgm		오케이. 좋아요!	12	15	2	2	32	96	0
0	2068	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2068.pgm		좋아. 그쪽도 좋아?	12	15	2	2	32	96	0
0	2069	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2069.pgm		카린이 좋다면...	12	15	2	2	32	96	0
0	2070	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2070.pgm		너는, 남자라면 좀더\n자신의 의지를 분명히 나타내봐!	12	15	2	2	32	96	0
0	2071	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2071.pgm		미, 미안합니다	12	15	2	2	32	96	0
0	2072	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2072.pgm		음.. 그러면, 마크도갈씨에게\n자세한 얘기를 물어보도록...	12	15	2	2	32	96	0
0	2073	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2073.pgm		우리들에게는, 어린이 찾기가\n어울린다 이건가!?	12	15	2	2	32	96	0
0	2074	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2074.pgm		좀생이처럼 화내지마! 이 일은,\n너희들이 아니면 할 수 없는\n이유가 있어.	12	15	2	2	32	96	0
0	2075	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2075.pgm		그 이유가 뭔데?	12	15	2	2	32	96	0
0	2076	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2076.pgm		자세한 얘기는 마크도갈씨의\n집으로 가서 물어보도록 해.	12	15	2	2	32	96	0
0	2077	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2077.pgm		큰 저택이... 북서쪽에 보인다.\n저게 마크도갈씨의 저택?	12	15	2	2	32	96	0
0	2078	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2078.pgm		응, 뭐야?	12	15	2	2	32	96	0
0	2079	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2079.pgm		마크도갈씨의 저택이\n어느 쪽이죠?	12	15	2	2	32	96	0
0	2080	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2080.pgm		북서쪽, 붉은 지붕의 거대한\n저택이다! 사람의 대화를 열심히\n들어봐!	12	15	2	2	32	96	0
0	2081	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2081.pgm		안녕, 일은 잘 되고 있니?	12	15	2	2	32	96	0
0	2082	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2082.pgm		오늘부터 일 시작이네. 힘내!	12	15	2	2	32	96	0
0	2083	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2083.pgm		어서오세요!\n좋은 무기가 다 있어요!	12	15	2	2	32	96	0
0	2084	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2084.pgm		앗! 가시려고요?\n다시 오기를 기다릴께요~	12	15	2	2	32	96	0
0	2085	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2085.pgm		어서오세요!	12	15	2	2	32	96	0
0	2086	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2086.pgm		고맙습니다!	12	15	2	2	32	96	0
0	2087	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2087.pgm		밖으로 나갈수 없어	12	15	2	2	32	96	0
0	2088	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2088.pgm		... 아무도 없네.	12	15	2	2	32	96	0
0	2089	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2089.pgm		괜찮아?	12	15	2	2	32	96	0
0	2090	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2090.pgm		괜찮지 않을까요?	12	15	2	2	32	96	0
0	2091	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2091.pgm		굉장한 저택이네.	12	15	2	2	32	96	0
0	2092	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2092.pgm		정말...	12	15	2	2	32	96	0
0	2093	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2093.pgm		잘 와주었소. 내가 마크도갈일세.\n당신들이 딸을 찾아 준다고?	12	15	2	2	32	96	0
0	2094	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2094.pgm		예. 그래서, 자세한 얘기를\n들으러 왔습니다.	12	15	2	2	32	96	0
0	2095	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2095.pgm		으음. 우선은 딸의 초상화를\n봐주게.	12	15	2	2	32	96	0
0	2096	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2096.pgm		얘가 딸 아리스지.\n복장도 이것과 똑같은 것을\n입고 나갔소.	12	15	2	2	32	96	0
0	2097	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2097.pgm		아리스를 찾아서\n데리고 오면 되는 겁니까?	12	15	2	2	32	96	0
0	2098	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2098.pgm		음... 그렇지만, 알려지면 \n좀 곤란한 일이라서...	12	15	2	2	32	96	0
0	2099	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2099.pgm		그렇다면?	12	15	2	2	32	96	0
0	2100	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2100.pgm		사건의 발단은 나와의 \n사소한 말다툼이었지.	12	15	2	2	32	96	0
0	2101	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2101.pgm		그 애는 죽은 엄마와 닮아 고집이 \n셌지. 그리 간단히 기분이 \n풀리리라고는 생각지 않았지만..	12	15	2	2	32	96	0
0	2102	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2102.pgm		대체, 원인이 뭡니까?	12	15	2	2	32	96	0
0	2103	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2103.pgm		으~음...	12	15	2	2	32	96	0
0	2104	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2104.pgm		어째서? 왜 밖으로\n나가 놀면 안돼요?	12	15	2	2	32	96	0
0	2105	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2105.pgm		밖은 위험해. 너같은, 어린애가\n나다니기에는 너무 위험해.	12	15	2	2	32	96	0
0	2106	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2106.pgm		난 이제, 어린애가 아니에요. \n계속해서 집안에서 밖을 \n내다보는 건 싫어요!	12	15	2	2	32	96	0
0	2107	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2107.pgm		말이 안되는 소릴 하고 있는 게\n아니잖니.	12	15	2	2	32	96	0
0	2108	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2108.pgm		밖에 나가고 싶으면, 내가\n언제나 함께 가준다고 했잖아.	12	15	2	2	32	96	0
0	2109	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2109.pgm		나는 혼자서 자유롭게 나가고\n싶어!! 이런 상태로는, \n새장 속의 새와 똑같아요!	12	15	2	2	32	96	0
0	2110	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2110.pgm		아리스... 알아둬라.	12	15	2	2	32	96	0
0	2111	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2111.pgm		이 아빠는 죽은 엄마를 대신해서\n너를 지키지 않으면 안돼.	12	15	2	2	32	96	0
0	2112	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2112.pgm		... 아빠가 언제까지 그럴\n생각이라면, 나에게도 생각이\n있어요.	12	15	2	2	32	96	0
0	2113	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2113.pgm		뭐, 뭘 할 생각이냐?	12	15	2	2	32	96	0
0	2114	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2114.pgm		집을 나가겠어요!	12	15	2	2	32	96	0
0	2115	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2115.pgm		그때는, 할 수 있으면 해보라고\n웃고 넘겼는데.	12	15	2	2	32	96	0
0	2116	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2116.pgm		설마 진짜로 나가 버리다니...	12	15	2	2	32	96	0
0	2117	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2117.pgm		그렇게 됐군요... 상황은 대강\n알겠어요. 그렇다면,	12	15	2	2	32	96	0
0	2118	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2118.pgm		우리들이 발견해도 따님이\n돌아오리라고는 장담할 수\n없겠네요.	12	15	2	2	32	96	0
0	2119	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2119.pgm		그렇소. 그러니 딸을 찾게 되면,	12	15	2	2	32	96	0
0	2120	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2120.pgm		연락을 한 다음, 위험하지 않도록\n그 아이 옆에 붙어있어 주게.	12	15	2	2	32	96	0
0	2121	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2121.pgm		그런데... 이곳에도 호위\n담당자가 있지 않나요?	12	15	2	2	32	96	0
0	2122	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2122.pgm		우리 검은 옷 부대가 가면 \n도망쳐 버리니.	12	15	2	2	32	96	0
0	2123	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2123.pgm		같은 또래인 당신들이라면,\n반드시 마음을 열어 줄 것일세.	12	15	2	2	32	96	0
0	2124	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2124.pgm		그렇군요. 그래서 우리들에게...	12	15	2	2	32	96	0
0	2125	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2125.pgm		하루빨리 딸을 찾아주게. \n아~ 아~, 그 애에게 무슨 일이\n생긴다면 나는...	12	15	2	2	32	96	0
0	2126	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2126.pgm		걱정마세요. \n저희들에게 맡겨 주세요.	12	15	2	2	32	96	0
0	2127	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2127.pgm		고맙네. 자네들만 믿겠네.	12	15	2	2	32	96	0
0	2128	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2128.pgm		그렇게 말했지만...\n어떻게 하지?	12	15	2	2	32	96	0
0	2129	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2129.pgm		우선, 마을 안을 찾아보자.	12	15	2	2	32	96	0
0	2130	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2130.pgm		어서오세요! \n좋은 무기가 다 있어요!	12	15	2	2	32	96	0
0	2131	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2131.pgm		돈 잘 버는 아저씨네.	12	15	2	2	32	96	0
0	2132	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2132.pgm		에, 저... 이런 여자 아이 혹시\n못봤어요?	12	15	2	2	32	96	0
0	2133	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2133.pgm		으음-, 그 아가씨라면 아까까지\n있었는데. 신기하다는 듯 무기를\n보고 있었는데,	12	15	2	2	32	96	0
0	2134	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2134.pgm		다른 손님이 오자 당황해서\n나가버렸어요.	12	15	2	2	32	96	0
0	2135	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2135.pgm		그래요.	12	15	2	2	32	96	0
0	2136	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2136.pgm		그건 그렇다 치고!! 여성의 미를\n한층 빛나게 하는 무기를 보실\n생각은?	12	15	2	2	32	96	0
0	2137	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2137.pgm		저 혹시, 그 아이 안 왔어요?	12	15	2	2	32	96	0
0	2138	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2138.pgm		그 이후로는 안 왔는데...	12	15	2	2	32	96	0
0	2139	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2139.pgm		어서오세요!	12	15	2	2	32	96	0
0	2140	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2140.pgm		저-, 혹시 이런 여자아이 못 봤어요?	12	15	2	2	32	96	0
0	2141	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2141.pgm		어머, 이 아이라면 아까 허브를\n사고 나갔어요. 친구들인가요?	12	15	2	2	32	96	0
0	2142	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2142.pgm		에? 에, 그러니까...	12	15	2	2	32	96	0
0	2143	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2143.pgm		당신도 어때요? 싸게 해줄께요.	12	15	2	2	32	96	0
0	2144	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2144.pgm		아까 이후로는 안 왔어요?	12	15	2	2	32	96	0
0	2145	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2145.pgm		안 왔어요. 미안합니다.	12	15	2	2	32	96	0
0	2146	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2146.pgm		여기는 약초 같은 걸 파는 곳이네.	12	15	2	2	32	96	0
0	2147	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2147.pgm		저-, 이렇게 생긴 여자아이 못봤나요?	12	15	2	2	32	96	0
0	2148	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2148.pgm		아아, 봣어요 봤어. 이곳에 어울리지 \n않는 옷차림이었기 때문에. \n기억하고 있어요.	12	15	2	2	32	96	0
0	2149	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2149.pgm		계속 바다 저쪽을 바라보고\n있었어요.	12	15	2	2	32	96	0
0	2150	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2150.pgm		그 이후로 안 왔습니까?	12	15	2	2	32	96	0
0	2151	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2151.pgm		못 봤어요.	12	15	2	2	32	96	0
0	2152	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2152.pgm		저-, 이런 아이 못 봤어요?	12	15	2	2	32	96	0
0	2153	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2153.pgm		이 아이라면, \n조금 전까지 있었어요.	12	15	2	2	32	96	0
0	2154	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2154.pgm		분명히, '푸딩 아라모드'를\n주문했었다고 생각합니다만...	12	15	2	2	32	96	0
0	2155	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2155.pgm		한발 늦은 건가?	12	15	2	2	32	96	0
0	2156	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2156.pgm		그럼, 주문은 무엇으로\n하시겠습니까?	12	15	2	2	32	96	0
0	2157	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2157.pgm		그리고 나서 오지 않았나요?	12	15	2	2	32	96	0
0	2158	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2158.pgm		못 본 것 같은데요.	12	15	2	2	32	96	0
0	2159	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2159.pgm		다른 데를 찾을 수밖에...	12	15	2	2	32	96	0
0	2160	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2160.pgm		주문은...	12	15	2	2	32	96	0
0	2161	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-2161.pgm		마스터, 이 아이 못 봤어요?	12	15	2	2	32	96	0
